Date,Open,High,Low,Close,Adj Close,Volume
2019-09-12,1499.5,1515.400024,1498.699951,1498.699951,1498.699951,8
2019-09-13,1490.900024,1490.900024,1486.900024,1490.900024,1490.900024,27
2019-09-15,1513.099976,1515.599976,1506.300049,1515,1515,2390440
2019-09-16,1506.599976,1506.800049,1496.900024,1503.099976,1503.099976,1
2019-09-17,1497.900024,1505.099976,1497.900024,1505.099976,1505.099976,21
2019-09-18,1508.900024,1509.400024,1489.300049,1507.5,1507.5,3
2019-09-19,1496.099976,1502.400024,1496.099976,1498.400024,1498.400024,8
2019-09-20,1503,1507.300049,1503,1507.300049,1507.300049,10
2019-09-22,1521.5,1522.199951,1517.900024,1521.199951,1521.199951,846806
2019-09-23,1515.5,1523.699951,1515.5,1523.699951,1523.699951,2
2019-09-24,1515.099976,1533,1515.099976,1532.099976,1532.099976,5
2019-09-25,1527.599976,1527.900024,1504.599976,1504.599976,1504.599976,25
2019-09-26,1507.5,1507.5,1507.5,1507.5,1507.5,25
2019-09-27,1504.199951,1506.099976,1485.599976,1499.099976,1499.099976,8178
2019-09-29,1501.699951,1507.199951,1501.099976,1503.599976,1503.599976,486268
2019-09-30,1495.900024,1495.900024,1463.5,1465.699951,1465.699951,7827
2019-10-01,1468.699951,1485.5,1458.300049,1482,1482,1078
2019-10-02,1476.599976,1503.699951,1474.099976,1501,1501,219
2019-10-03,1497.400024,1518.199951,1496.599976,1507.099976,1507.099976,205
2019-10-04,1505.599976,1508.699951,1497.099976,1506.199951,1506.199951,1213
2019-10-06,1518.599976,1518.800049,1511,1513.099976,1513.099976,515526
2019-10-07,1504.800049,1505.800049,1489.099976,1497.699951,1497.699951,233
2019-10-08,1489.400024,1506.300049,1489.300049,1497.199951,1497.199951,121
2019-10-09,1507.699951,1507.699951,1498.400024,1506.099976,1506.099976,46
2019-10-10,1511.199951,1511.199951,1490.599976,1494.800049,1494.800049,120
2019-10-11,1491.900024,1494.900024,1476.900024,1482.699951,1482.699951,78
2019-10-13,1492,1493.400024,1487.099976,1489.699951,1489.699951,470233
2019-10-14,1484.400024,1493.5,1481.300049,1491.699951,1491.699951,57
2019-10-15,1488.900024,1495.400024,1476.599976,1477.599976,1477.599976,400
2019-10-16,1482,1488,1480,1488,1488,367
2019-10-17,1486.199951,1493.199951,1485.800049,1492.300049,1492.300049,383
2019-10-18,1487.300049,1489.099976,1486.599976,1488.199951,1488.199951,271
2019-10-20,1495.599976,1496,1494,1495,1495,289495
2019-10-21,1489.900024,1489.900024,1481.5,1482.400024,1482.400024,82
2019-10-22,1483.400024,1483.5,1481.699951,1481.699951,1481.699951,72
2019-10-23,1486.400024,1490.300049,1486.400024,1489.900024,1489.900024,99
2019-10-24,1490.5,1501.199951,1485.900024,1498.900024,1498.900024,67
2019-10-25,1501.400024,1514.300049,1499,1499.5,1499.5,115
2019-10-27,1507.400024,1507.400024,1504.699951,1506.599976,1506.599976,217674
2019-10-28,1504.099976,1504.099976,1490,1490,1490,93
2019-10-29,1485.900024,1487,1485.900024,1487,1487,37
2019-10-30,1487.199951,1495.400024,1481,1493.199951,1493.199951,425
2019-10-31,1496.099976,1513.099976,1496.099976,1511.400024,1511.400024,320
2019-11-01,1511,1511.599976,1503,1508,1508,210
2019-11-03,1516.400024,1516.5,1514.5,1515.099976,1515.099976,98462
2019-11-04,1511.599976,1511.599976,1508,1508,1508,235
2019-11-05,1507.099976,1507.099976,1480.800049,1480.800049,1480.800049,101
2019-11-06,1483.199951,1491,1483.199951,1490.199951,1490.199951,31
2019-11-07,1489.099976,1489.099976,1464.199951,1464.199951,1464.199951,567
2019-11-08,1469.099976,1469.099976,1461.300049,1461.300049,1461.300049,581
2019-11-10,1460,1461.900024,1459.5,1461.800049,1461.800049,95488
2019-11-11,1461,1461,1449.300049,1455.5,1455.5,21
2019-11-12,1454.900024,1454.900024,1447.099976,1452.099976,1452.099976,22
2019-11-13,1456.800049,1463.300049,1456.800049,1461.699951,1461.699951,6
2019-11-14,1463.800049,1471.800049,1463.699951,1471.800049,1471.800049,56
2019-11-15,1469.099976,1469.099976,1467.300049,1467.300049,1467.300049,83
2019-11-17,1467.800049,1470.199951,1467.800049,1470.099976,1470.099976,55631
2019-11-18,1472,1472,1469.699951,1470.900024,1470.900024,13
2019-11-19,1467.699951,1474.300049,1467.699951,1473.300049,1473.300049,141
2019-11-20,1472.599976,1474.5,1467.300049,1473.300049,1473.300049,18
2019-11-21,1463.099976,1463.099976,1463.099976,1463.099976,1463.099976,31
2019-11-22,1468.599976,1468.599976,1463.099976,1463.099976,1463.099976,16
2019-11-24,1461,1461.199951,1459.400024,1460.400024,1460.400024,108031
2019-11-25,1457.099976,1457.099976,1455.5,1456.599976,1456.599976,19
2019-11-26,1459.800049,1459.800049,1459.800049,1459.800049,1459.800049,14
2019-11-27,1461.099976,1461.900024,1452,1453.400024,1453.400024,346362
2019-11-29,null,null,null,null,null,null
2019-12-01,1470.300049,1470.599976,1467.800049,1468,1468,123001
2019-12-02,1462.800049,1464.400024,1453.300049,1462.300049,1462.300049,7020
2019-12-03,1461.599976,1480.400024,1459.5,1478.199951,1478.199951,2172
2019-12-04,1477.5,1483.400024,1471.199951,1474,1474,1460
2019-12-05,1474.699951,1478,1472.300049,1476.900024,1476.900024,613
2019-12-06,1475,1476,1458.199951,1459.099976,1459.099976,907
2019-12-08,1464.099976,1464.300049,1463,1463.900024,1463.900024,88098
2019-12-09,1458.800049,1464.199951,1458.599976,1459.300049,1459.300049,899
2019-12-10,1460.699951,1467.199951,1460.699951,1462.599976,1462.599976,1461
2019-12-11,1463.099976,1475.400024,1463.099976,1469.400024,1469.400024,367
2019-12-12,1475.099976,1483.900024,1463.699951,1466.699951,1466.699951,393
2019-12-13,1463.099976,1475.900024,1463.099976,1475.599976,1475.599976,955
2019-12-15,1480,1480.800049,1478.099976,1478.400024,1478.400024,102610
2019-12-16,1473.800049,1475.300049,1473.800049,1475,1475,468
2019-12-17,1474.099976,1476.900024,1474,1474.599976,1474.599976,99
2019-12-18,1472.599976,1472.599976,1472.599976,1472.599976,1472.599976,410
2019-12-19,1475.900024,1478.900024,1473.300049,1478.199951,1478.199951,250
2019-12-20,1476.699951,1478.099976,1474.699951,1474.699951,1474.699951,319
2019-12-22,1482.400024,1482.5,1481.199951,1482.099976,1482.099976,72933
2019-12-23,1482.300049,1482.5,1479.900024,1482.5,1482.5,118
2019-12-24,null,null,null,null,null,null
2019-12-26,1505.199951,1512.300049,1505,1509.300049,1509.300049,52
2019-12-27,1513.800049,1513.800049,1513.800049,1513.800049,1513.800049,126
2019-12-29,1515.900024,1517.5,1515.300049,1517,1517,128902
2019-12-30,1512.599976,1515.099976,1510,1514.5,1514.5,839
2019-12-31,1513.800049,1523.400024,1513.800049,1519.5,1519.5,446
2020-01-02,1518.099976,1528.699951,1518,1524.5,1524.5,301
2020-01-03,1530.099976,1552.699951,1530.099976,1549.199951,1549.199951,214
2020-01-05,1562.699951,1590.900024,1562.300049,1571.599976,1571.599976,1644577
2020-01-06,1580,1580,1560.400024,1566.199951,1566.199951,107
2020-01-07,1558.300049,1576.300049,1558.300049,1571.800049,1571.800049,416
2020-01-08,1579.699951,1604.199951,1552.300049,1557.400024,1557.400024,47
2020-01-09,1555.699951,1555.699951,1543.300049,1551.699951,1551.699951,236
2020-01-10,1551.199951,1558.800049,1545.400024,1557.5,1557.5,54
2020-01-12,1563,1563.099976,1558.900024,1560.099976,1560.099976,212211
2020-01-13,1557.400024,1558,1548.400024,1548.400024,1548.400024,16
2020-01-14,1546.699951,1546.699951,1534.900024,1542.400024,1542.400024,48
2020-01-15,1548,1553.900024,1545.599976,1552.099976,1552.099976,32
2020-01-16,1555.699951,1556.099976,1548.5,1549,1549,11
2020-01-17,1554.099976,1558.800049,1553.599976,1558.800049,1558.800049,98
2020-01-19,1557.300049,1559.099976,1555.900024,1557,1557,130204
2020-01-21,1559.300049,1566.199951,1551,1556.400024,1556.400024,108
2020-01-22,1549.800049,1557.099976,1549.800049,1555.300049,1555.300049,45
2020-01-23,1553.099976,1564.599976,1552.199951,1564.599976,1564.599976,42
2020-01-24,1556.300049,1571.099976,1556.300049,1571.099976,1571.099976,15
2020-01-26,1580.5,1588.400024,1578.699951,1581.900024,1581.900024,1035659
2020-01-27,1584.300049,1584.5,1576.800049,1576.800049,1576.800049,43
2020-01-28,1576.400024,1576.400024,1569.199951,1569.199951,1569.199951,22
2020-01-29,1569.800049,1569.800049,1569.800049,1569.800049,1569.800049,3
2020-01-30,1576.800049,1585,1571.400024,1583.5,1583.5,251274
2020-01-31,1573.400024,1589,1570,1582.900024,1582.900024,62336
2020-02-02,1597.800049,1598.5,1588.599976,1594,1594,489901
2020-02-03,1592.900024,1593.300049,1568.199951,1577.199951,1577.199951,1095
2020-02-04,1577.699951,1577.699951,1547.800049,1550.400024,1550.400024,1062
2020-02-05,1553.199951,1560.699951,1547.699951,1557.800049,1557.800049,978
2020-02-06,1553.599976,1565.599976,1551.599976,1565.099976,1565.099976,1305
2020-02-07,1564.900024,1571.900024,1560.5,1568.599976,1568.599976,110
2020-02-09,1575.800049,1580.199951,1572.599976,1577.599976,1577.599976,233774
2020-02-10,1569.300049,1574.699951,1568.599976,1574.699951,1574.699951,431
2020-02-11,1570.900024,1571.099976,1561.900024,1565.599976,1565.599976,128
2020-02-12,1565.199951,1568.699951,1561,1567.400024,1567.400024,440
2020-02-13,1570.199951,1575.099976,1570.199951,1575.099976,1575.099976,36
2020-02-14,1575.800049,1582.699951,1574.800049,1582.699951,1582.699951,74
2020-02-16,1585.099976,1585.699951,1583.300049,1585.099976,1585.099976,136106
2020-02-18,1579.800049,1604.300049,1579.800049,1600,1600,68
2020-02-19,1600.599976,1610.5,1599.699951,1607.5,1607.5,310
2020-02-20,1606.5,1621,1603,1616.599976,1616.599976,542
2020-02-21,1619.300049,1645,1619.300049,1644.599976,1644.599976,117
2020-02-23,1656,1684.099976,1654.599976,1667.099976,1667.099976,1560329
2020-02-24,1657,1686.599976,1650,1672.400024,1672.400024,186
2020-02-25,1645.099976,1653.699951,1632.300049,1646.900024,1646.900024,435
2020-02-26,1644,1648.099976,1636.400024,1640,1640,409
2020-02-27,1643,1662.5,1636.699951,1643.099976,1643.099976,560547
2020-02-28,1646.099976,1651,1564,1642.5,1642.5,713044
2020-03-01,null,null,null,null,null,null
2020-03-02,1592.800049,1612.099976,1576.300049,1566.699951,1566.699951,427903
2020-03-03,1586,1650.5,1585.900024,1594.800049,1594.800049,446398
2020-03-04,1640.099976,1654.300049,1632.599976,1644.400024,1644.400024,297251
2020-03-05,1638.199951,1675.5,1635.599976,1643,1643,333945
2020-03-06,1673.099976,1692.800049,1642.400024,1668,1668,619051
2020-03-08,null,null,null,null,null,null
2020-03-09,1692.599976,1704.300049,1658,1672.400024,1672.400024,467110
2020-03-10,1679.599976,1681.300049,1641.099976,1675.699951,1675.699951,357858
2020-03-11,1649.300049,1671.800049,1632.400024,1660.300049,1660.300049,373462
2020-03-12,1633.099976,1651,1560.400024,1642.300049,1642.300049,553457
2020-03-13,1582.699951,1597.900024,1504,1590.300049,1590.300049,524471
2020-03-15,null,null,null,null,null,null
2020-03-16,1563.800049,1574.800049,1450.900024,1516.699951,1516.699951,535860
2020-03-17,1512.800049,1554.300049,1465.599976,1486.5,1486.5,415321
2020-03-18,1527.599976,1547,1473.300049,1525.800049,1525.800049,412332
2020-03-19,1487.199951,1502.800049,1460.099976,1477.900024,1477.900024,306016
2020-03-20,1471.599976,1519.400024,1457.5,1479.300049,1479.300049,253577
2020-03-22,1505,1510.699951,1484.599976,1495.599976,1495.599976,1415965
2020-03-23,1496.199951,1576,1488.199951,1575.699951,1575.699951,170446200
2020-03-24,1590.900024,1698,1578.800049,1696.099976,1696.099976,231019939
2020-03-25,1671.699951,1679,1615.199951,1638.099976,1638.099976,136087313
2020-03-26,1628.900024,1672.5,1611,1636.599976,1636.599976,101216912
2020-03-27,1639.699951,1647.199951,1611.400024,1630.599976,1630.599976,50104793
2020-03-29,1663.400024,1673.599976,1634.400024,1664.199951,1664.199951,659276
2020-03-30,1645.5,1651.599976,1607.199951,1637.199951,1637.199951,80382314
2020-03-31,1637.199951,1641.599976,1570,1592.400024,1592.400024,78930082
2020-04-01,1596.800049,1612.400024,1571.800049,1605.199951,1605.199951,85798254
2020-04-02,1598.699951,1645.599976,1586,1637.699951,1637.699951,81507879
2020-04-03,1634.800049,1652.800049,1619.800049,1648.800049,1648.800049,65773792
2020-04-05,null,null,null,null,null,null
2020-04-06,1641.900024,1742.599976,1626.5,1730.699951,1730.699951,89768444
2020-04-07,1707.099976,1742.599976,1672,1693.900024,1693.900024,194263
2020-04-08,1683.099976,1695.800049,1662.5,1680.699951,1680.699951,66786398
2020-04-09,1684.300049,1754.5,1682.400024,1740.599976,1740.599976,90625700
2020-04-12,1742.300049,1747.699951,1731.800049,1738.199951,1738.199951,576785
2020-04-13,1730.300049,1772.800049,1730.099976,1769.400024,1769.400024,83132028
2020-04-14,1780.599976,1788.800049,1736,1751.300049,1751.300049,119646834
2020-04-15,1754.400024,1758.5,1724,1743.300049,1743.300049,99952441
2020-04-16,1743.099976,1768,1715,1732.300049,1732.300049,99221250
2020-04-17,1720.300049,1723.300049,1686.5,1694.5,1694.5,125196746
2020-04-19,1694.699951,1695.400024,1686.199951,1690.199951,1690.199951,402235
2020-04-20,1696.5,1718.400024,1680,1707.699951,1707.699951,99271610
2020-04-21,1705.400024,1718,1659.900024,1707.300049,1707.300049,125809622
2020-04-22,1701.099976,1742.400024,1684.800049,1735.300049,1735.300049,107643987
2020-04-23,1734.199951,1764.199951,1733,1748.099976,1748.099976,104748165
2020-04-24,1746,1760.199951,1725.400024,1745.699951,1745.699951,88605745
2020-04-26,1739.900024,1743.300049,1737.099976,1741.400024,1741.400024,269034
2020-04-27,1742.300049,1745.800049,1717,1720.300049,1720.300049,80553907
2020-04-28,1713,1731.900024,1704.099976,1721,1721,96049979
2020-04-29,1726.199951,1733.5,1708.199951,1731.800049,1731.800049,74544425
2020-04-30,1729.599976,1737,1687.5,1713.400024,1713.400024,228730
2020-05-01,1693.5,1714.400024,1676,1694.199951,1694.199951,164380
2020-05-03,1711.199951,1712,1700.300049,1704.900024,1704.900024,433992
2020-05-04,1711.199951,1726,1700.300049,1700.900024,1700.900024,146307
2020-05-05,1703.900024,1717.800049,1695.400024,1712.199951,1712.199951,90289404
2020-05-06,1714.099976,1716.599976,1683,1710.599976,1710.599976,196313
2020-05-07,1694.800049,1733.199951,1686.800049,1723.199951,1723.199951,103838349
2020-05-08,1727,1735.5,1703.099976,1704.800049,1704.800049,106158530
2020-05-10,1706,1711.300049,1703.900024,1708.400024,1708.400024,320585
2020-05-11,1706,1713.800049,1692.099976,1713.900024,1713.900024,184455
2020-05-12,1704.199951,1716.599976,1700.400024,1705.900024,1705.900024,90372000
2020-05-13,1705.599976,1727.900024,1701.599976,1726.699951,1726.699951,95768064
2020-05-14,1721.900024,1746.5,1716,1741.900024,1741.900024,105441034
2020-05-15,1742.5,1761.199951,1736.800049,1754.099976,1754.099976,100816322
2020-05-17,1757.5,1768.300049,1755.199951,1766.599976,1766.599976,789090
2020-05-18,1771,1775.800049,1729.300049,1737.099976,1737.099976,143786085
2020-05-19,1740.199951,1751.599976,1727.199951,1749.5,1749.5,96482435
2020-05-20,1754.900024,1757.599976,1744,1749.5,1749.5,91489727
2020-05-21,1742.099976,1744.800049,1715.300049,1725.599976,1725.599976,117871957
2020-05-22,1728.199951,1742,1726,1734.699951,1734.699951,101050564
2020-05-24,1731.300049,1732.599976,1729.599976,1730.599976,1730.599976,109527
2020-05-26,1736.300049,1736.400024,1700,1705.300049,1705.300049,178944260
2020-05-27,1698.300049,1713.199951,1684.199951,1707.900024,1707.900024,69870761
2020-05-28,1711.5,1743.699951,1707.400024,1736.199951,1736.199951,75508089
2020-05-29,1732.800049,1754.5,1717.199951,1743,1743,70843375
2020-05-31,1749.800049,1758.599976,1740.400024,1755.199951,1755.199951,596799
2020-06-01,1752.300049,1761,1727.099976,1755.400024,1755.400024,83157222
2020-06-02,1752.300049,1757,1728,1733.800049,1733.800049,82733118
2020-06-03,1728.800049,1732.199951,1690.300049,1702.800049,1702.800049,126933829
2020-06-04,1704.900024,1729,1699.599976,1719.099976,1719.099976,100920915
2020-06-05,1715.199951,1718.400024,1671.699951,1688.599976,1688.599976,133372979
2020-06-07,1686.699951,1688.199951,1680.699951,1684.599976,1684.599976,386878
2020-06-08,1691.5,1707.599976,1690,1703.800049,1703.800049,84051040
2020-06-09,1701.300049,1729.400024,1697.599976,1719.400024,1719.400024,102083694
2020-06-10,1722.800049,1749.800049,1714.099976,1744.099976,1744.099976,80698099
2020-06-11,1741.400024,1754.900024,1727.5,1734.800049,1734.800049,101775172
2020-06-12,1731.699951,1753,1731.699951,1737.300049,1737.300049,60150761
2020-06-14,1740.699951,1743.800049,1735.800049,1740.699951,1740.699951,317074
2020-06-15,1735,1737.400024,1706.199951,1731.199951,1731.199951,109301945
2020-06-16,1735.699951,1740.900024,1721.800049,1735,1735,95480201
2020-06-17,1733,1739.300049,1719.199951,1736.800049,1736.800049,79601309
2020-06-18,1734.900024,1749.199951,1722.699951,1729.900024,1729.900024,87002986
2020-06-19,1734.800049,1760.900024,1734.400024,1756.199951,1756.199951,83432258
2020-06-21,1765.800049,1766.199951,1759.400024,1761.5,1761.5,779355
2020-06-22,1767.900024,1779,1753.5,1766.800049,1766.800049,129855890
2020-06-23,1763.300049,1787,1759,1785.400024,1785.400024,106187596
2020-06-24,1784.800049,1796.099976,1764.099976,1770.900024,1770.900024,122623251
2020-06-25,1774.900024,1779.599976,1764.5,1775.699951,1775.699951,81935336
2020-06-26,1770.5,1786.199951,1754,1784.800049,1784.800049,91805465
2020-06-28,1789.199951,1790.400024,1785,1785.300049,1785.300049,500645
2020-06-29,1785.400024,1789.400024,1776.5,1784.699951,1784.699951,75251552
2020-06-30,1782.800049,1804,1774.800049,1800.300049,1800.300049,86920596
2020-07-01,1802,1807.699951,1767.900024,1779,1779,127990105
2020-07-02,1777.400024,1791.699951,1766.300049,1787,1787,91125003
2020-07-05,1787,1788.800049,1785.300049,1787.099976,1787.099976,142778
2020-07-06,1780.099976,1799,1779.199951,1794.699951,1794.699951,76500756
2020-07-07,1794.699951,1810.800049,1781.300049,1807.699951,1807.699951,103850244
2020-07-08,1806.400024,1829.800049,1804.599976,1817.800049,1817.800049,114678182
2020-07-09,1821.199951,1825.5,1799.699951,1808.699951,1808.699951,126827717
2020-07-10,1806.199951,1817,1796.5,1801.800049,1801.800049,103159196
2020-07-12,1803.400024,1806,1802.099976,1804.5,1804.5,282408
